citekey	venue	volume	coder	codername	sidx	words	chars	syllables	fkscore	code	suffixes	topic	icount	ucount
ChoGueSil22	IST	IST22	A	Lutz	11	15	109	32	11.1	conclusion		conclusion	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	1	17	120	30	40.3	background		background	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	2	23	150	44	21.6	background		background	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	3	17	107	31	35.3	background		background	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	4	18	117	37	14.7	background		background	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	5	10	55	14	78.2	background		background	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	6	35	220	63	19.0	objective		objective	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	7	25	162	48	19.0	objective		objective	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	8	17	104	29	45.3	method		method	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	9	41	268	82	-4.0	result		result	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	10	29	206	62	-3.5	result		result	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	11	27	185	54	10.2	method		method	0	0
VysMcIAda22	TSE	TSE22	A	Lutz	12	20	136	37	30.0	result	:i1	result	1	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	1	10	45	13	86.7	background		background	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	2	22	149	40	30.7	background		background	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	3	28	176	47	36.4	objective		objective	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	4	11	56	17	64.9	objective		objective	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	5	36	233	62	24.6	design		design	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	6	20	153	41	13.1	design		design	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	7	10	71	18	44.4	design		design	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	8	44	273	82	4.5	design		design	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	9	26	189	54	4.7	method		method	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	10	26	159	43	40.5	method		method	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	11	17	107	27	55.2	result		result	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	12	24	189	50	6.2	result	:i1	result	1	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	13	22	135	40	30.7	result		result	0	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	14	20	135	38	25.8	result	:i1	result	1	0
TiaLiPia22	TOSEM	TOSEM22	A	Lutz	15	21	149	43	12.3	result	:i1	result	1	0
SuFanChe22	TSE	TSE22	A	Lutz	1	5	35	10	32.6	background		background	0	0
SuFanChe22	TSE	TSE22	A	Lutz	2	7	56	17	-5.7	background		background	0	0
SuFanChe22	TSE	TSE22	A	Lutz	3	14	102	29	17.4	background		background	0	0
SuFanChe22	TSE	TSE22	A	Lutz	4	19	138	40	9.4	background		background	0	0
SuFanChe22	TSE	TSE22	A	Lutz	5	8.5	44.5	11.5	75.1	objective		objective	0	0
SuFanChe22	TSE	TSE22	A	Lutz	5	8.5	44.5	11.5	75.1	gap		gap	0	0
SuFanChe22	TSE	TSE22	A	Lutz	6	17.0	125.5	33.5	5.6	design		design	0	0
SuFanChe22	TSE	TSE22	A	Lutz	6	17.0	125.5	33.5	5.6	result	:i1	result	1	0
SuFanChe22	TSE	TSE22	A	Lutz	7	32	234	69	-8.1	design		design	0	0
SuFanChe22	TSE	TSE22	A	Lutz	8	37	312	91	-38.8	design		design	0	0
SuFanChe22	TSE	TSE22	A	Lutz	9	27	224	60	-8.6	design		design	0	0
SuFanChe22	TSE	TSE22	A	Lutz	10	41	296	74	12.5	design		design	0	0
SuFanChe22	TSE	TSE22	A	Lutz	11	42	291	80	3.1	design		design	0	0
SuFanChe22	TSE	TSE22	A	Lutz	12	10	98	24	-6.4	resourcepointer		_other	0	0
ZhaLiWan22	ICSE	ICSE22	A	Lutz	1	28	199	54	15.3	background		background	0	0
ZhaLiWan22	ICSE	ICSE22	A	Lutz	2	27	201	60	-8.6	background		background	0	0
ZhaLiWan22	ICSE	ICSE22	A	Lutz	3	19	114	31	49.5	gap		gap	0	0
ZhaLiWan22	ICSE	ICSE22	A	Lutz	4	27	180	49	25.9	objective		objective	0	0
ZhaLiWan22	ICSE	ICSE22	A	Lutz	5	34	208	60	23.0	design		design	0	0
ZhaLiWan22	ICSE	ICSE22	A	Lutz	6	26	162	45	34.0	design		design	0	0
ZhaLiWan22	ICSE	ICSE22	A	Lutz	7	22.5	133.0	39.0	14.5	result		result	0	0
ZhaLiWan22	ICSE	ICSE22	A	Lutz	7	22.5	133.0	39.0	14.5	method		method	0	0
KhaSin22	IST	IST22	A	Lutz	1	1	8	NA	NA	h-background		none	0	0
KhaSin22	IST	IST22	A	Lutz	2	27	194	49	25.9	background		background	0	0
KhaSin22	IST	IST22	A	Lutz	3	41	304	92	-24.6	gap		gap	0	0
KhaSin22	IST	IST22	A	Lutz	4	26	173	51	14.5	gap		gap	0	0
KhaSin22	IST	IST22	A	Lutz	5	1	10	NA	NA	h-objective		none	0	0
KhaSin22	IST	IST22	A	Lutz	6	50	327	89	5.5	objective		objective	0	0
KhaSin22	IST	IST22	A	Lutz	7	1	7	NA	NA	h-method		none	0	0
KhaSin22	IST	IST22	A	Lutz	8	23	163	46	14.3	design		design	0	0
KhaSin22	IST	IST22	A	Lutz	9	22	152	43	19.2	design		design	0	0
KhaSin22	IST	IST22	A	Lutz	10	14	93	28	23.4	design		design	0	0
KhaSin22	IST	IST22	A	Lutz	11	1	8	NA	NA	h-result		none	0	0
KhaSin22	IST	IST22	A	Lutz	12	15.5	121.5	34.0	-10.2	result	:i4	result	4	0
KhaSin22	IST	IST22	A	Lutz	12	15.5	121.5	34.0	-10.2	method		method	0	0
KhaSin22	IST	IST22	A	Lutz	13	26	188	54	4.7	result	:i2	result	2	0
KhaSin22	IST	IST22	A	Lutz	14	1	12	NA	NA	h-conclusion		none	0	0
KhaSin22	IST	IST22	A	Lutz	15	18.0	125.5	39.0	-13.0	summary		summary	0	0
KhaSin22	IST	IST22	A	Lutz	15	18.0	125.5	39.0	-13.0	conclusion		conclusion	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	1	16	126	38	-10.3	background		background	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	2	38	236	64	25.8	background		background	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	3	15	104	29	28.1	background		background	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	4	26	211	63	-24.5	background		background	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	5	24	162	48	13.3	gap		gap	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	6	16.0	109.5	32.5	2.5	design		design	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	6	16.0	109.5	32.5	2.5	objective		objective	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	7	15	102	27	39.3	objective		objective	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	8	21	133	41	20.3	method		method	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	9	18	125	39	5.3	method		method	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	10	20	130	37	30.0	method		method	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	11	19.0	150.5	44.0	-27.7	conclusion		conclusion	0	0
AnaGreKeh22	EMSE	EMSE22	A	Lutz	11	19.0	150.5	44.0	-27.7	fposs		Outlook	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	1	21	140	39	28.4	background		background	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	2	28	181	53	18.3	objective		objective	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	3	12	85	24	25.5	objective		objective	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	4	39	248	71	13.2	design		design	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	5	12	77	21	46.6	design		design	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	6	10	61	19	35.9	design		design	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	7	18	130	35	24.1	design		design	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	8	28	208	63	-11.9	method		method	0	0
LiYanHua22	ICSE	ICSE22	A	Lutz	9	26	180	52	11.2	result	:i2	result	2	0
LiYanHua22	ICSE	ICSE22	A	Lutz	10	12	78	21	46.6	result		result	0	0
RziHasKes22	IST	IST22	A	Lutz	1	1	8	NA	NA	h-background		none	0	0
RziHasKes22	IST	IST22	A	Lutz	2	18	139	35	24.1	background		background	0	0
RziHasKes22	IST	IST22	A	Lutz	3	16	120	31	26.7	background		background	0	0
RziHasKes22	IST	IST22	A	Lutz	4	1	10	NA	NA	h-objective		none	0	0
RziHasKes22	IST	IST22	A	Lutz	5	20	161	50	-25.0	background		background	0	0
RziHasKes22	IST	IST22	A	Lutz	6	12.5	90.5	24.0	19.0	objective		objective	0	0
RziHasKes22	IST	IST22	A	Lutz	6	12.5	90.5	24.0	19.0	gap		gap	0	0
RziHasKes22	IST	IST22	A	Lutz	7	1	8	NA	NA	h-method		none	0	0
RziHasKes22	IST	IST22	A	Lutz	8	31	204	57	19.8	method		method	0	0
RziHasKes22	IST	IST22	A	Lutz	9	14	142	45	-79.3	method		method	0	0
RziHasKes22	IST	IST22	A	Lutz	10	22	142	39	34.5	method		method	0	0
RziHasKes22	IST	IST22	A	Lutz	11	1	8	NA	NA	h-result		none	0	0
RziHasKes22	IST	IST22	A	Lutz	12	23	158	45	18.0	result	:i3	result	3	0
RziHasKes22	IST	IST22	A	Lutz	13	28	185	48	33.4	result	:i2	result	2	0
RziHasKes22	IST	IST22	A	Lutz	14	39	250	71	13.2	result	:i3	result	3	0
RziHasKes22	IST	IST22	A	Lutz	15	1	11	NA	NA	h-conclusion		none	0	0
RziHasKes22	IST	IST22	A	Lutz	16	32	215	62	10.4	summary		summary	0	0
RziHasKes22	IST	IST22	A	Lutz	17	30	213	62	1.5	summary		summary	0	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	1	10	69	20	27.5	background		background	0	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	2	26	172	43	40.5	background		background	0	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	3	16	99	23	69.0	background		background	0	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	4	16	96	28	42.5	objective		objective	0	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	5	3	16	4	91.0	result		result	0	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	6	20	121	32	51.2	result	:i1	result	1	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	7	22	160	47	3.8	result	:i4	result	4	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	8	25	167	42	39.3	result		result	0	0
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	9	22	132	35	49.9	conclusion	:u2	conclusion	0	2
ZhuZhaHas22	EMSE	EMSE22	A	Lutz	10	20	141	39	21.6	fposs		Outlook	0	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	1	32	211	61	13.1	background		background	0	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	2	20	129	41	13.1	background		background	0	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	3	15	91	27	39.3	background		background	0	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	4	24	155	44	27.4	background		background	0	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	5	19	98	24	80.7	background		background	0	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	6	28	182	54	15.3	objective		objective	0	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	7	30	185	52	29.7	method		method	0	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	8	47	301	83	9.7	result	:i2	result	2	0
FalAhlPen22	TOSEM	TOSEM22	A	Lutz	9	23	151	43	25.3	conclusion		conclusion	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	1	22	138	39	34.5	background		background	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	2	19	119	34	36.2	background		background	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	3	24	151	42	34.4	background		background	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	4	21	116	32	56.6	gap		gap	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	5	23	141	43	25.3	objective		objective	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	6	15	93	26	45.0	objective		objective	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	7	17	124	39	-4.5	method		method	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	8	12	82	23	32.5	result	:i1	result	1	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	9	14	91	29	17.4	a-result		result	0	0
ArcFonHau22	TOSEM	TOSEM22	A	Lutz	10	34	216	61	20.5	conclusion		conclusion	0	0
CamRus22	EMSE	EMSE22	A	Lutz	1	2	8	NA	NA	h-background		none	0	0
CamRus22	EMSE	EMSE22	A	Lutz	2	11	77	24	11.1	background		background	0	0
CamRus22	EMSE	EMSE22	A	Lutz	3	15	103	26	45.0	background		background	0	0
CamRus22	EMSE	EMSE22	A	Lutz	4	31	221	64	0.7	background		background	0	0
CamRus22	EMSE	EMSE22	A	Lutz	5	1	9	NA	NA	h-objective		none	0	0
CamRus22	EMSE	EMSE22	A	Lutz	6	36	263	74	-3.6	objective		objective	0	0
CamRus22	EMSE	EMSE22	A	Lutz	7	1	6	NA	NA	h-method		none	0	0
CamRus22	EMSE	EMSE22	A	Lutz	8	22	140	41	26.8	method		method	0	0
CamRus22	EMSE	EMSE22	A	Lutz	9	15	115	33	5.5	method		method	0	0
CamRus22	EMSE	EMSE22	A	Lutz	10	17	126	35	15.4	method		method	0	0
CamRus22	EMSE	EMSE22	A	Lutz	11	1	7	NA	NA	h-result		none	0	0
CamRus22	EMSE	EMSE22	A	Lutz	12	27	193	55	7.1	result	:i2	result	2	0
CamRus22	EMSE	EMSE22	A	Lutz	13	38	239	68	16.9	result		result	0	0
CamRus22	EMSE	EMSE22	A	Lutz	14	11	72	21	34.2	result		result	0	0
CamRus22	EMSE	EMSE22	A	Lutz	15	15	113	32	11.1	result		result	0	0
CamRus22	EMSE	EMSE22	A	Lutz	16	11.0	79.5	25.0	-7.8	result	:i1	result	1	0
CamRus22	EMSE	EMSE22	A	Lutz	16	11.0	79.5	25.0	-7.8	method		method	0	0
CamRus22	EMSE	EMSE22	A	Lutz	17	14	90	28	23.4	result		result	0	0
CamRus22	EMSE	EMSE22	A	Lutz	18	30	175	48	41.0	result		result	0	0
CamRus22	EMSE	EMSE22	A	Lutz	19	1	11	NA	NA	h-conclusion		none	0	0
CamRus22	EMSE	EMSE22	A	Lutz	20	22	156	43	19.2	conclusion		conclusion	0	0
CamRus22	EMSE	EMSE22	A	Lutz	21	21	149	44	8.3	conclusion		conclusion	0	0
CamRus22	EMSE	EMSE22	A	Lutz	22	29	193	53	22.8	conclusion		conclusion	0	0
CamRus22	EMSE	EMSE22	A	Lutz	23	21	155	44	8.3	conclusion		conclusion	0	0
MaXuRen22	TSE	TSE22	A	Lutz	1	11	77	21	34.2	background		background	0	0
MaXuRen22	TSE	TSE22	A	Lutz	2	16	118	38	-10.3	background		background	0	0
MaXuRen22	TSE	TSE22	A	Lutz	3	11	93	30	-35.1	background		background	0	0
MaXuRen22	TSE	TSE22	A	Lutz	4	11	84	23	18.8	background		background	0	0
MaXuRen22	TSE	TSE22	A	Lutz	5	20	126	38	25.8	background		background	0	0
MaXuRen22	TSE	TSE22	A	Lutz	6	17	98	27	55.2	background		background	0	0
MaXuRen22	TSE	TSE22	A	Lutz	7	13	99	28	11.4	objective		objective	0	0
MaXuRen22	TSE	TSE22	A	Lutz	8	16	113	28	42.5	design		design	0	0
MaXuRen22	TSE	TSE22	A	Lutz	9	21	157	46	0.2	design		design	0	0
MaXuRen22	TSE	TSE22	A	Lutz	10	13	87	28	11.4	design		design	0	0
MaXuRen22	TSE	TSE22	A	Lutz	11	26	196	50	17.8	method		method	0	0
MaXuRen22	TSE	TSE22	A	Lutz	12	25	151	43	35.9	result		result	0	0
MaXuRen22	TSE	TSE22	A	Lutz	13	17	144	41	-14.5	result		result	0	0
MaXuRen22	TSE	TSE22	A	Lutz	14	16	104	31	26.7	result		result	0	0
MaXuRen22	TSE	TSE22	A	Lutz	15	18	107	30	47.6	result		result	0	0
MohRalTur22	TSE	TSE22	A	Lutz	1	11	75	25	3.4	background		background	0	0
MohRalTur22	TSE	TSE22	A	Lutz	2	15	132	39	-28.3	background		background	0	0
MohRalTur22	TSE	TSE22	A	Lutz	3	14	105	33	-6.8	gap		gap	0	0
MohRalTur22	TSE	TSE22	A	Lutz	4	22	178	54	-23.1	objective		objective	0	0
MohRalTur22	TSE	TSE22	A	Lutz	5	13	101	32	-14.6	method		method	0	0
MohRalTur22	TSE	TSE22	A	Lutz	6	12	82	21	46.6	method		method	0	0
MohRalTur22	TSE	TSE22	A	Lutz	7	18	118	34	28.8	method		method	0	0
MohRalTur22	TSE	TSE22	A	Lutz	8	10	78	24	-6.4	result		result	0	0
MohRalTur22	TSE	TSE22	A	Lutz	9	13	121	36	-40.6	result		result	0	0
MohRalTur22	TSE	TSE22	A	Lutz	10	20	144	41	13.1	result		result	0	0
MohRalTur22	TSE	TSE22	A	Lutz	11	17	145	44	-29.4	conclusion		conclusion	0	0
MohRalTur22	TSE	TSE22	A	Lutz	12	13	120	39	-60.2	conclusion		conclusion	0	0
TecTüzMor22	IST	IST22	A	Lutz	1	1	8	NA	NA	h-background		none	0	0
TecTüzMor22	IST	IST22	A	Lutz	2	33	197	59	22.1	background		background	0	0
TecTüzMor22	IST	IST22	A	Lutz	3	19	129	35	31.7	background		background	0	0
TecTüzMor22	IST	IST22	A	Lutz	4	12	92	24	25.5	background		background	0	0
TecTüzMor22	IST	IST22	A	Lutz	5	29	167	48	37.4	background		background	0	0
TecTüzMor22	IST	IST22	A	Lutz	6	20	121	35	38.5	background		background	0	0
TecTüzMor22	IST	IST22	A	Lutz	7	1	10	NA	NA	h-objective		none	0	0
TecTüzMor22	IST	IST22	A	Lutz	8	39	245	68	19.7	objective		objective	0	0
TecTüzMor22	IST	IST22	A	Lutz	9	1	7	NA	NA	h-method		none	0	0
TecTüzMor22	IST	IST22	A	Lutz	10	14	100	31	5.3	design		design	0	0
TecTüzMor22	IST	IST22	A	Lutz	11	26	171	48	24.3	method		method	0	0
TecTüzMor22	IST	IST22	A	Lutz	12	10	68	20	27.5	method		method	0	0
TecTüzMor22	IST	IST22	A	Lutz	13	8	59	16	29.5	method		method	0	0
TecTüzMor22	IST	IST22	A	Lutz	14	1	8	NA	NA	h-result		none	0	0
TecTüzMor22	IST	IST22	A	Lutz	15	21	136	39	28.4	result		result	0	0
TecTüzMor22	IST	IST22	A	Lutz	16	15	112	34	-0.1	result		result	0	0
TecTüzMor22	IST	IST22	A	Lutz	17	23	151	45	18.0	result		result	0	0
TecTüzMor22	IST	IST22	A	Lutz	18	1	11	NA	NA	h-conclusion		none	0	0
TecTüzMor22	IST	IST22	A	Lutz	19	22	163	43	19.2	summary		summary	0	0
WanJiaLi22	ICSE	ICSE22	A	Lutz	1	22	157	40	30.7	background		background	0	0
WanJiaLi22	ICSE	ICSE22	A	Lutz	2	27	160	45	38.4	gap		gap	0	0
WanJiaLi22	ICSE	ICSE22	A	Lutz	3	14	90	24	47.6	objective		objective	0	0
WanJiaLi22	ICSE	ICSE22	A	Lutz	4	22	194	56	-30.8	design		design	0	0
WanJiaLi22	ICSE	ICSE22	A	Lutz	5	20	144	42	8.9	design		design	0	0
WanJiaLi22	ICSE	ICSE22	A	Lutz	6	16.5	115.0	30.0	19.5	result	:i1	result	1	0
WanJiaLi22	ICSE	ICSE22	A	Lutz	6	16.5	115.0	30.0	19.5	method	:i1	method	1	0
WanJiaLi22	ICSE	ICSE22	A	Lutz	7	41	283	78	4.3	result	:u1	result	0	1
WanJiaLi22	ICSE	ICSE22	A	Lutz	8	15	95	23	61.9	fposs		Outlook	0	0
FliChaDye22	EMSE	EMSE22	A	Lutz	1	18	149	42	-8.8	background		background	0	0
FliChaDye22	EMSE	EMSE22	A	Lutz	2	10	66	20	27.5	background		background	0	0
FliChaDye22	EMSE	EMSE22	A	Lutz	3	32	193	57	23.7	background		background	0	0
FliChaDye22	EMSE	EMSE22	A	Lutz	4	17	108	29	45.3	background		background	0	0
FliChaDye22	EMSE	EMSE22	A	Lutz	5	21	149	44	8.3	objective		objective	0	0
FliChaDye22	EMSE	EMSE22	A	Lutz	6	23	133	37	47.4	result		result	0	0
FliChaDye22	EMSE	EMSE22	A	Lutz	7	21	119	35	44.5	result	:i2	result	2	0
FliChaDye22	EMSE	EMSE22	A	Lutz	8	12.5	78.5	23.5	22.4	method	:u1	method	0	1
FliChaDye22	EMSE	EMSE22	A	Lutz	8	12.5	78.5	23.5	22.4	a-result		result	0	0
FliChaDye22	EMSE	EMSE22	A	Lutz	9	13	109	35	-34.1	a-result		result	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	1	21	122	35	44.5	background		background	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	2	21	184	52	-24.0	background		background	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	3	18	125	38	10.0	background		background	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	4	9	69	20	9.7	background		background	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	5	12	96	25	18.4	objective		objective	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	6	10	66	18	44.4	design		design	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	7	15	127	31	16.8	design		design	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	8	13	96	24	37.5	a-design		design	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	9	20	131	41	13.1	design		design	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	10	18	135	34	28.8	a-result		result	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	11	22	144	47	3.8	method		method	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	12	26	188	49	21.0	result		result	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	13	10.0	74.5	21.5	4.6	result		result	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	13	10.0	74.5	21.5	4.6	method		method	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	14	7.0	51.0	12.5	41.6	result		result	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	14	7.0	51.0	12.5	41.6	method		method	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	15	7.0	43.0	13.0	35.5	result	:i1	result	1	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	15	7.0	43.0	13.0	35.5	method		method	0	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	16	14.0	93.0	25.5	24.3	result	:i1	result	1	0
PisSpäBud22	EMSE	EMSE22	A	Lutz	16	14.0	93.0	25.5	24.3	method		method	0	0
ValHunFig22	TSE	TSE22	A	Lutz	1	13	111	31	-8.1	background		background	0	0
ValHunFig22	TSE	TSE22	A	Lutz	2	21	144	38	32.4	background		background	0	0
ValHunFig22	TSE	TSE22	A	Lutz	3	19	139	37	22.8	gap		gap	0	0
ValHunFig22	TSE	TSE22	A	Lutz	4	15	92	24	56.3	objective		objective	0	0
ValHunFig22	TSE	TSE22	A	Lutz	5	8	44	12	71.8	method		method	0	0
ValHunFig22	TSE	TSE22	A	Lutz	6	20	131	36	34.3	method		method	0	0
ValHunFig22	TSE	TSE22	A	Lutz	7	37	278	78	-9.1	method		method	0	0
ValHunFig22	TSE	TSE22	A	Lutz	8	33	226	61	17.0	result		result	0	0
ValHunFig22	TSE	TSE22	A	Lutz	9	21	133	35	44.5	method		method	0	0
ValHunFig22	TSE	TSE22	A	Lutz	10	NA	NA	NA	NA	ignorediff		none	NA	NA
ValHunFig22	TSE	TSE22	A	Lutz	10	104	686	182	-46.8	conclusion		conclusion	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	1	24	185	57	-18.4	background		background	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	2	25	157	42	39.3	background		background	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	3	18	137	38	10.0	gap		gap	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	4	19	112	31	49.5	objective		objective	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	5	26	155	43	40.5	design		design	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	6	20	132	37	30.0	design		design	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	7	23	153	44	21.6	design		design	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	8	14	100	29	17.4	design		design	0	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	9	15	104	29	28.1	method	:i1	method	1	0
LiuZhoAru22	ICSE	ICSE22	A	Lutz	10	23	131	37	47.4	result		result	0	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	1	10	70	21	19.0	background		background	0	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	2	22	184	54	-23.1	background		background	0	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	3	27	168	51	19.6	background		background	0	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	4	34	231	59	25.5	gap		gap	0	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	5	23	146	45	18.0	objective		objective	0	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	6	23	176	50	-0.4	design		design	0	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	7	33	215	65	6.7	design		design	0	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	8	20	154	47	-12.3	method	:i1	method	1	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	9	9	56	16	47.3	method	:i1	method	1	0
GaoLiLin22	ICSE	ICSE22	A	Lutz	10	20	139	39	21.6	result		result	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	1	15	106	31	16.8	background		background	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	2	11	93	27	-12.0	background		background	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	3	25	167	50	12.3	background		background	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	4	21	159	45	4.2	background		background	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	5	15	117	35	-5.8	gap		gap	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	6	27	157	46	35.3	objective		objective	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	7	37	268	76	-4.5	method		method	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	8	8.5	64.5	20.5	-14.5	result	:i1	result	1	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	8	8.5	64.5	20.5	-14.5	method		method	0	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	9	16	114	35	5.5	result	:i1	result	1	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	10	14.0	125.0	36.5	-42.1	result	:i1	result	1	0
TraPomTuc22	TOSEM	TOSEM22	A	Lutz	10	14.0	125.0	36.5	-42.1	conclusion		conclusion	0	0
BeyDanDie22	TOSEM	TOSEM22	A	Lutz	1	18	131	39	5.3	background		background	0	0
BeyDanDie22	TOSEM	TOSEM22	A	Lutz	2	21	165	52	-24.0	background		background	0	0
